path	musuw_change	upstream_change	final_mode	final_blob	resolution	mapped_target_path	evidence
migrations/sqlite/000003_consumer_plan_entitlements.down.sql	A	-	100644	d01e62ae24113204b648a24dc6d7744fba3222e9	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000003_consumer_plan_entitlements.up.sql	A	-	100644	342a0c1d41f3fc603eaeaf23b633b787a3e4a30c	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000003_knowledge_base_auto_tag_config.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000013_knowledge_base_auto_tag_config.down.sql	colliding target migration appended as migrations/sqlite/000013_knowledge_base_auto_tag_config.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000003_knowledge_base_auto_tag_config.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000013_knowledge_base_auto_tag_config.up.sql	colliding target migration appended as migrations/sqlite/000013_knowledge_base_auto_tag_config.up.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000004_memory.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000014_memory.down.sql	colliding target migration appended as migrations/sqlite/000014_memory.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000004_memory.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000014_memory.up.sql	colliding target migration appended as migrations/sqlite/000014_memory.up.sql (Musuw-compatible adapted target SQL) without reinterpreting Musuw history
migrations/sqlite/000004_openrouter_credit_period.down.sql	A	-	100644	cd2de130f446fcddb8e0f41449fba2eeb67520d7	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000004_openrouter_credit_period.up.sql	A	-	100644	db0cdc1f4b7dbb44e849a835bec1387d26c8e7e7	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000005_messages_attachments_and_invitation_fields.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000015_messages_attachments_and_invitation_fields.down.sql	colliding target migration appended as migrations/sqlite/000015_messages_attachments_and_invitation_fields.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000005_messages_attachments_and_invitation_fields.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000015_messages_attachments_and_invitation_fields.up.sql	colliding target migration appended as migrations/sqlite/000015_messages_attachments_and_invitation_fields.up.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000005_paddle_billing_period.down.sql	A	-	100644	8680817dcb8ba7c9caf2799b520228a2e77a3463	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000005_paddle_billing_period.up.sql	A	-	100644	251366b3acc285984a0f1fd97d3d66d9e6534c5f	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000006_paddle_current_period_end.down.sql	A	-	100644	c47701b71ebbfeb48c15648864c17ec61f36f1ad	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000006_paddle_current_period_end.up.sql	A	-	100644	b520a581326c80d8efacbeb30498ce5d7dcf665f	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000006_task_queue_and_dead_letters.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000016_task_queue_and_dead_letters.down.sql	colliding target migration appended as migrations/sqlite/000016_task_queue_and_dead_letters.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000006_task_queue_and_dead_letters.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000016_task_queue_and_dead_letters.up.sql	colliding target migration appended as migrations/sqlite/000016_task_queue_and_dead_letters.up.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000007_paddle_billing_operations.down.sql	A	-	100644	5e010c4c1d3d706f2e5ce37e7179ef13fb30a8ab	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000007_paddle_billing_operations.up.sql	A	-	100644	d601eb019e6b700cf4cbb9218642159ba259f449	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000007_system_admin_and_settings.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000017_system_admin_and_settings.down.sql	colliding target migration appended as migrations/sqlite/000017_system_admin_and_settings.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000007_system_admin_and_settings.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000017_system_admin_and_settings.up.sql	colliding target migration appended as migrations/sqlite/000017_system_admin_and_settings.up.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000008_consumer_plan_storage_quota.down.sql	A	-	100644	d71602c9bc46dceb18e7709ab523610604d7c35d	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000008_consumer_plan_storage_quota.up.sql	A	-	100644	79cf2ea684db52f9a1c5f53e276d4c221147505c	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000008_processing_spans_and_pending_subtasks.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000018_processing_spans_and_pending_subtasks.down.sql	colliding target migration appended as migrations/sqlite/000018_processing_spans_and_pending_subtasks.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000008_processing_spans_and_pending_subtasks.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000018_processing_spans_and_pending_subtasks.up.sql	colliding target migration appended as migrations/sqlite/000018_processing_spans_and_pending_subtasks.up.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000009_account_erasure_identity.down.sql	A	-	100644	43dd3351bd7a83c6a3d4f7a02553cff0b511cdc7	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000009_account_erasure_identity.up.sql	A	-	100644	0e106185be590304f20dc0ae880c735692e7eaac	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000009_embed_channel_memory_flag.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000019_embed_channel_memory_flag.down.sql	colliding target migration appended as migrations/sqlite/000019_embed_channel_memory_flag.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000009_embed_channel_memory_flag.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000019_embed_channel_memory_flag.up.sql	colliding target migration appended as migrations/sqlite/000019_embed_channel_memory_flag.up.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000010_knowledge_multi_tags.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000020_knowledge_multi_tags.down.sql	colliding target migration appended as migrations/sqlite/000020_knowledge_multi_tags.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000010_knowledge_multi_tags.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000020_knowledge_multi_tags.up.sql	colliding target migration appended as migrations/sqlite/000020_knowledge_multi_tags.up.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000010_paddle_renewal_event_at.down.sql	A	-	100644	eef4966a8dc96e8a1b85381c06b37d1b635448d9	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000010_paddle_renewal_event_at.up.sql	A	-	100644	6302325f38f0a10be9e8669fc5dc071311e6bb01	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000011_principal_model.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000021_principal_model.down.sql	colliding target migration appended as migrations/sqlite/000021_principal_model.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000011_principal_model.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000021_principal_model.up.sql	colliding target migration appended as migrations/sqlite/000021_principal_model.up.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000011_storage_source_usage.down.sql	A	-	100644	06613f225066639411233c5ffea18425996ffe99	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000011_storage_source_usage.up.sql	A	-	100644	0c05542d474858c1fa01c2132480be0bf28f4dd5	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000012_complimentary_entitlements.down.sql	A	-	100644	bb948ac8e04ada66ecac6f3b58e8a95039146c90	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000012_complimentary_entitlements.up.sql	A	-	100644	67bab74b1aeefb532262633e0f73928f2da6ed08	preserve-musuw-exact		audited local-only content is byte-identical
migrations/sqlite/000012_message_usage.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000022_message_usage.down.sql	colliding target migration appended as migrations/sqlite/000022_message_usage.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/sqlite/000012_message_usage.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/sqlite/000022_message_usage.up.sql	colliding target migration appended as migrations/sqlite/000022_message_usage.up.sql (Musuw-compatible adapted target SQL) without reinterpreting Musuw history
migrations/versioned/000000_init.up.sql	M	-	100644	f47b79e027a5a595c609ca835b20ce49812a6a18	preserve-musuw-exact		audited local-only content is byte-identical
migrations/versioned/000080_default_searxng_provider.down.sql	A	-	100644	4b23f52ca899856bc21b6c72ccd80259b7a4cdf9	preserve-musuw-exact		audited local-only content is byte-identical
migrations/versioned/000080_default_searxng_provider.up.sql	A	-	100644	9fdcdbe05affc0835b977ddaa5a59fdd2d54c38b	preserve-musuw-exact		audited local-only content is byte-identical
migrations/versioned/000080_knowledge_base_auto_tag_config.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/versioned/000094_knowledge_base_auto_tag_config.down.sql	colliding target migration appended as migrations/versioned/000094_knowledge_base_auto_tag_config.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/versioned/000080_knowledge_base_auto_tag_config.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/versioned/000094_knowledge_base_auto_tag_config.up.sql	colliding target migration appended as migrations/versioned/000094_knowledge_base_auto_tag_config.up.sql (Musuw-compatible adapted target SQL) without reinterpreting Musuw history
migrations/versioned/000081_builtin_agent_model_defaults.down.sql	A	-	100644	edff2e46aa2246b0396c2af80e1d6d3ab6d3e60b	preserve-musuw-exact		audited local-only content is byte-identical
migrations/versioned/000081_builtin_agent_model_defaults.up.sql	A	-	100644	bb2991644d66125f346e439de41aff59102fd287	preserve-musuw-exact		audited local-only content is byte-identical
migrations/versioned/000081_message_artifacts.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/versioned/000095_message_artifacts.down.sql	colliding target migration appended as migrations/versioned/000095_message_artifacts.down.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/versioned/000081_message_artifacts.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/versioned/000095_message_artifacts.up.sql	colliding target migration appended as migrations/versioned/000095_message_artifacts.up.sql (byte-identical target SQL) without reinterpreting Musuw history
migrations/versioned/000082_platform_knowledge_base_defaults.down.sql	A	-	100644	3efe825699b8af286cd405c3d39aa7e47f398a0e	preserve-musuw-exact		audited local-only content is byte-identical
migrations/versioned/000082_platform_knowledge_base_defaults.up.sql	A	-	100644	796f2ff2c41581d0053c6d1de74420b58735da29	preserve-musuw-exact		audited local-only content is byte-identical
migrations/versioned/000082_tenant_sandbox_config.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/versioned/000096_tenant_sandbox_config.down.sql	colliding target migration appended as migrations/versioned/000096_tenant_sandbox_config.down.sql (Musuw-compatible adapted target SQL) without reinterpreting Musuw history
migrations/versioned/000082_tenant_sandbox_config.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/versioned/000096_tenant_sandbox_config.up.sql	colliding target migration appended as migrations/versioned/000096_tenant_sandbox_config.up.sql (Musuw-compatible adapted target SQL) without reinterpreting Musuw history
migrations/versioned/000083_consumer_plan_entitlements.down.sql	A	-	100644	43aaa7479199960ff8d3c123ecf21f4a4d6c290d	preserve-musuw-exact		audited local-only content is byte-identical
migrations/versioned/000083_consumer_plan_entitlements.up.sql	A	-	100644	197877d881efdb052c8d87684edf85954c6096a1	preserve-musuw-exact		audited local-only content is byte-identical
migrations/versioned/000083_session_sandbox_config.down.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/versioned/000097_session_sandbox_config.down.sql	colliding target migration appended as migrations/versioned/000097_session_sandbox_config.down.sql (Musuw-compatible adapted target SQL) without reinterpreting Musuw history
migrations/versioned/000083_session_sandbox_config.up.sql	-	A	000000	0000000000000000000000000000000000000000	append-upstream-migration	migrations/versioned/000097_session_sandbox_config.up.sql	colliding target migration appended as migrations/versioned/000097_session_sandbox_config.up.sql (Musuw-compatible adapted target SQL) without reinterpreting Musuw history
migrations/versioned/000084_consumer_chat_catalog.down.sql	A	-	100644	b1bd5fdf3df06a36125c04c53656ada74bb6bf97	preserve-musuw-exact		audited local-only content is byte-identical
